time,PV,G(i),H_sun,T2m,WS10m,Int
2015-01-08 16:10:00,0.0,0.0,0.0,6.44,1.66,0.0
2015-01-08 17:10:00,0.0,0.0,0.0,5.0,1.52,0.0
2015-01-08 18:10:00,0.0,0.0,0.0,3.83,1.31,0.0
2015-01-08 19:10:00,0.0,0.0,0.0,4.59,0.97,0.0
2015-01-08 20:10:00,0.0,0.0,0.0,4.11,0.97,0.0
2015-01-08 21:10:00,0.0,0.0,0.0,3.96,0.9,0.0
2015-01-08 22:10:00,0.0,0.0,0.0,3.04,1.17,0.0
2015-01-08 23:10:00,0.0,0.0,0.0,2.79,1.1,0.0
2015-01-09 00:10:00,0.0,0.0,0.0,2.26,1.17,0.0
2015-01-09 01:10:00,0.0,0.0,0.0,3.13,0.76,0.0
2015-01-09 02:10:00,0.0,0.0,0.0,2.84,0.69,0.0
2015-01-09 03:10:00,0.0,0.0,0.0,1.87,0.83,0.0
2015-01-09 04:10:00,0.0,0.0,0.0,1.2,0.83,0.0
2015-01-09 05:10:00,0.0,0.0,0.0,0.24,1.1,0.0
2015-01-09 06:10:00,0.0,0.0,0.0,0.05,1.17,0.0
2015-01-09 07:10:00,0.0,0.0,0.0,1.31,0.76,0.0
2015-01-09 08:10:00,277.74,120.77,9.56,2.16,0.55,0.0
2015-01-09 09:10:00,772.47,303.31,16.12,2.96,0.55,0.0
2015-01-09 10:10:00,1047.15,410.34,20.6,4.51,0.55,0.0
2015-01-09 11:10:00,1645.8,653.43,22.58,5.89,0.97,0.0
2015-01-09 12:10:00,1758.54,701.03,21.82,6.28,1.1,0.0
2015-01-09 13:10:00,1583.43,631.57,18.42,7.45,1.03,0.0
2015-01-09 14:10:00,1057.11,421.14,12.73,8.02,1.17,0.0
2015-01-09 15:10:00,268.89,123.05,5.26,7.54,1.38,0.0
2015-01-09 16:10:00,0.0,0.0,0.0,6.23,1.93,0.0
2015-01-09 17:10:00,0.0,0.0,0.0,5.04,2.21,0.0
2015-01-09 18:10:00,0.0,0.0,0.0,4.59,2.34,0.0
2015-01-09 19:10:00,0.0,0.0,0.0,5.37,3.17,0.0
2015-01-09 20:10:00,0.0,0.0,0.0,5.77,3.52,0.0
2015-01-09 21:10:00,0.0,0.0,0.0,6.08,3.38,0.0
2015-01-09 22:10:00,0.0,0.0,0.0,6.01,3.24,0.0
2015-01-09 23:10:00,0.0,0.0,0.0,6.16,3.1,0.0
2015-01-10 00:10:00,0.0,0.0,0.0,6.07,2.62,0.0
2015-01-10 01:10:00,0.0,0.0,0.0,5.77,2.14,0.0
2015-01-10 02:10:00,0.0,0.0,0.0,5.49,2.07,0.0
2015-01-10 03:10:00,0.0,0.0,0.0,4.93,2.14,0.0
2015-01-10 04:10:00,0.0,0.0,0.0,4.56,2.21,0.0
2015-01-10 05:10:00,0.0,0.0,0.0,4.51,2.14,0.0
2015-01-10 06:10:00,0.0,0.0,0.0,4.16,2.14,0.0
2015-01-10 07:10:00,0.0,2.84,1.5,4.66,2.34,0.0
2015-01-10 08:10:00,160.71,77.3,9.64,5.38,2.41,0.0
2015-01-10 09:10:00,509.73,208.6,16.21,7.37,2.41,0.0
2015-01-10 10:10:00,548.88,225.33,20.72,9.3,2.34,0.0
2015-01-10 11:10:00,864.84,346.62,22.72,10.97,2.48,0.0
2015-01-10 12:10:00,665.79,272.68,21.98,12.29,2.34,0.0
2015-01-10 13:10:00,674.76,277.4,18.59,13.3,1.93,0.0
2015-01-10 14:10:00,775.14,318.96,12.9,13.63,1.24,0.0
2015-01-10 15:10:00,334.71,152.49,5.43,12.84,0.97,0.0
2015-01-10 16:10:00,0.0,0.0,0.0,10.3,1.45,0.0
2015-01-10 17:10:00,0.0,0.0,0.0,7.96,1.79,0.0
2015-01-10 18:10:00,0.0,0.0,0.0,6.39,1.72,0.0
2015-01-10 19:10:00,0.0,0.0,0.0,7.66,0.76,0.0
2015-01-10 20:10:00,0.0,0.0,0.0,6.26,1.17,0.0
2015-01-10 21:10:00,0.0,0.0,0.0,4.68,1.24,0.0
2015-01-10 22:10:00,0.0,0.0,0.0,3.56,1.31,0.0
2015-01-10 23:10:00,0.0,0.0,0.0,2.59,1.45,0.0
2015-01-11 00:10:00,0.0,0.0,0.0,2.34,1.38,0.0
2015-01-11 01:10:00,0.0,0.0,0.0,1.8,1.31,0.0
2015-01-11 02:10:00,0.0,0.0,0.0,1.5,1.31,0.0
2015-01-11 03:10:00,0.0,0.0,0.0,1.38,1.24,0.0
2015-01-11 04:10:00,0.0,0.0,0.0,1.58,1.24,0.0
2015-01-11 05:10:00,0.0,0.0,0.0,1.69,1.17,0.0
2015-01-11 06:10:00,0.0,0.0,0.0,1.65,1.03,0.0
2015-01-11 07:10:00,0.0,4.73,1.56,2.31,0.76,0.0
2015-01-11 08:10:00,273.3,119.74,9.72,3.4,0.48,0.0
2015-01-11 09:10:00,807.9,319.26,16.32,5.15,0.76,0.0
2015-01-11 10:10:00,623.64,252.04,20.85,7.28,1.31,0.0
2015-01-11 11:10:00,663.81,268.74,22.87,9.56,2.48,0.0
2015-01-11 12:10:00,422.16,179.39,22.15,11.46,3.79,0.0
2015-01-11 13:10:00,219.6,102.8,18.76,12.9,4.55,0.0
2015-01-11 14:10:00,1101.3,442.76,13.08,13.63,3.79,0.0
2015-01-11 15:10:00,418.14,184.65,5.6,12.25,2.69,0.0
2015-01-11 16:10:00,0.0,0.0,0.0,9.83,2.0,0.0
2015-01-11 17:10:00,0.0,0.0,0.0,7.64,2.41,0.0
2015-01-11 18:10:00,0.0,0.0,0.0,6.26,2.83,0.0
2015-01-11 19:10:00,0.0,0.0,0.0,7.69,4.28,0.0
2015-01-11 20:10:00,0.0,0.0,0.0,7.34,4.0,0.0
2015-01-11 21:10:00,0.0,0.0,0.0,6.79,3.79,0.0
2015-01-11 22:10:00,0.0,0.0,0.0,6.16,3.45,0.0
2015-01-11 23:10:00,0.0,0.0,0.0,5.32,3.1,0.0
2015-01-12 00:10:00,0.0,0.0,0.0,4.49,2.76,0.0
2015-01-12 01:10:00,0.0,0.0,0.0,3.57,2.62,0.0
2015-01-12 02:10:00,0.0,0.0,0.0,2.49,2.28,0.0
2015-01-12 03:10:00,0.0,0.0,0.0,1.24,2.0,0.0
2015-01-12 04:10:00,0.0,0.0,0.0,0.34,2.0,0.0
2015-01-12 05:10:00,0.0,0.0,0.0,-0.35,1.86,0.0
2015-01-12 06:10:00,0.0,0.0,0.0,-0.95,1.86,0.0
2015-01-12 07:10:00,0.0,4.73,1.63,-0.56,2.14,0.0
2015-01-12 08:10:00,677.49,267.14,9.81,0.95,1.66,0.0
2015-01-12 09:10:00,1594.23,626.88,16.42,4.25,1.1,0.0
2015-01-12 10:10:00,1777.47,711.08,20.98,7.71,1.45,0.0
2015-01-12 11:10:00,1911.0,770.69,23.03,9.13,1.79,0.0
2015-01-12 12:10:00,1841.61,742.11,22.32,10.09,2.0,0.0
2015-01-12 13:10:00,1627.23,653.55,18.94,10.57,1.86,0.0
2015-01-12 14:10:00,1176.96,472.92,13.26,10.49,1.52,0.0
2015-01-12 15:10:00,441.3,191.44,5.78,9.47,1.79,0.0
2015-01-12 16:10:00,0.0,0.0,0.0,7.76,2.07,0.0
2015-01-12 17:10:00,0.0,0.0,0.0,6.06,2.07,0.0
2015-01-12 18:10:00,0.0,0.0,0.0,4.51,2.0,0.0
2015-01-12 19:10:00,0.0,0.0,0.0,3.71,2.0,0.0
2015-01-12 20:10:00,0.0,0.0,0.0,2.93,2.0,0.0
2015-01-12 21:10:00,0.0,0.0,0.0,2.52,1.93,0.0
2015-01-12 22:10:00,0.0,0.0,0.0,2.1,1.86,0.0
2015-01-12 23:10:00,0.0,0.0,0.0,1.79,1.79,0.0
2015-01-13 00:10:00,0.0,0.0,0.0,1.71,1.59,0.0
2015-01-13 01:10:00,0.0,0.0,0.0,1.92,1.38,0.0
2015-01-13 02:10:00,0.0,0.0,0.0,2.49,1.17,0.0
2015-01-13 03:10:00,0.0,0.0,0.0,2.54,0.97,0.0
2015-01-13 04:10:00,0.0,0.0,0.0,2.33,0.76,0.0
2015-01-13 05:10:00,0.0,0.0,0.0,2.17,0.55,0.0
2015-01-13 06:10:00,0.0,0.0,0.0,1.85,0.28,0.0
2015-01-13 07:10:00,2.55,7.57,1.7,1.43,0.62,0.0
2015-01-13 08:10:00,707.85,281.08,9.9,1.49,0.34,0.0
2015-01-13 09:10:00,1391.07,544.72,16.54,2.65,0.34,0.0
2015-01-13 10:10:00,1631.13,650.11,21.12,5.91,0.69,0.0
2015-01-13 11:10:00,1874.49,762.24,23.19,7.56,0.69,0.0
2015-01-13 12:10:00,1798.02,735.74,22.49,9.01,0.55,0.0
2015-01-13 13:10:00,1329.72,537.33,19.13,9.86,0.41,0.0
2015-01-13 14:10:00,184.68,88.25,13.45,9.87,0.62,0.0
2015-01-13 15:10:00,327.96,146.66,5.97,9.17,0.97,0.0
2015-01-13 16:10:00,0.0,0.0,0.0,8.0,1.17,0.0
2015-01-13 17:10:00,0.0,0.0,0.0,6.77,1.1,0.0
2015-01-13 18:10:00,0.0,0.0,0.0,6.33,0.97,0.0
2015-01-13 19:10:00,0.0,0.0,0.0,5.74,0.28,0.0
2015-01-13 20:10:00,0.0,0.0,0.0,5.4,0.41,0.0
2015-01-13 21:10:00,0.0,0.0,0.0,5.04,0.41,0.0
2015-01-13 22:10:00,0.0,0.0,0.0,4.63,0.55,0.0
2015-01-13 23:10:00,0.0,0.0,0.0,3.66,0.83,0.0
2015-01-14 00:10:00,0.0,0.0,0.0,3.54,0.69,0.0
2015-01-14 01:10:00,0.0,0.0,0.0,3.64,0.48,0.0
2015-01-14 02:10:00,0.0,0.0,0.0,3.54,0.41,0.0
2015-01-14 03:10:00,0.0,0.0,0.0,3.54,0.48,0.0
2015-01-14 04:10:00,0.0,0.0,0.0,3.45,0.48,0.0
2015-01-14 05:10:00,0.0,0.0,0.0,3.59,0.41,0.0
2015-01-14 06:10:00,0.0,0.0,0.0,3.59,0.48,0.0
2015-01-14 07:10:00,0.15,5.68,1.78,2.43,0.9,0.0
2015-01-14 08:10:00,165.57,78.54,10.0,2.92,0.97,0.0
2015-01-14 09:10:00,283.47,124.0,16.67,5.15,0.97,0.0
2015-01-14 10:10:00,342.75,147.52,21.27,7.02,1.03,0.0
2015-01-14 11:10:00,318.15,139.01,23.36,8.01,0.9,0.0
2015-01-14 12:10:00,397.53,169.69,22.68,9.22,0.97,0.0
2015-01-14 13:10:00,274.05,122.95,19.32,9.71,0.83,0.0
2015-01-14 14:10:00,99.27,53.92,13.64,9.89,0.76,0.0
2015-01-14 15:10:00,68.64,41.07,6.16,9.33,1.45,0.0
2015-01-14 16:10:00,0.0,0.0,0.0,8.41,1.93,0.0
2015-01-14 17:10:00,0.0,0.0,0.0,7.53,2.21,0.0
2015-01-14 18:10:00,0.0,0.0,0.0,6.8,2.21,0.0
2015-01-14 19:10:00,0.0,0.0,0.0,6.34,1.93,0.0
2015-01-14 20:10:00,0.0,0.0,0.0,5.77,2.14,0.0
2015-01-14 21:10:00,0.0,0.0,0.0,5.15,1.72,0.0
2015-01-14 22:10:00,0.0,0.0,0.0,4.22,1.38,0.0
2015-01-14 23:10:00,0.0,0.0,0.0,3.51,1.38,0.0
2015-01-15 00:10:00,0.0,0.0,0.0,3.85,1.03,0.0
2015-01-15 01:10:00,0.0,0.0,0.0,3.81,0.48,0.0
2015-01-15 02:10:00,0.0,0.0,0.0,3.49,0.48,0.0
2015-01-15 03:10:00,0.0,0.0,0.0,3.54,0.28,0.0
2015-01-15 04:10:00,0.0,0.0,0.0,1.5,1.31,0.0
2015-01-15 05:10:00,0.0,0.0,0.0,1.8,1.52,0.0
2015-01-15 06:10:00,0.0,0.0,0.0,2.08,1.72,0.0
2015-01-15 07:10:00,0.18,5.68,1.87,1.5,1.38,0.0
2015-01-15 08:10:00,122.13,61.49,10.11,2.61,1.66,0.0
2015-01-15 09:10:00,93.0,50.14,16.8,4.03,1.52,0.0
2015-01-15 10:10:00,407.49,170.27,21.43,5.38,1.52,0.0
2015-01-15 11:10:00,628.41,252.96,23.53,6.38,1.52,0.0
2015-01-15 12:10:00,164.73,79.46,22.87,7.0,1.59,0.0
2015-01-15 13:10:00,116.7,60.54,19.51,7.66,1.52,0.0
2015-01-15 14:10:00,100.38,53.92,13.84,7.8,1.31,0.0
2015-01-15 15:10:00,196.08,93.33,6.36,7.61,1.03,0.0
2015-01-15 16:10:00,0.0,0.0,0.0,7.14,1.1,0.0
2015-01-15 17:10:00,0.0,0.0,0.0,6.63,1.17,0.0
2015-01-15 18:10:00,0.0,0.0,0.0,6.29,1.17,0.0
2015-01-15 19:10:00,0.0,0.0,0.0,5.36,1.45,0.0
2015-01-15 20:10:00,0.0,0.0,0.0,5.33,1.52,0.0
2015-01-15 21:10:00,0.0,0.0,0.0,5.27,1.52,0.0
2015-01-15 22:10:00,0.0,0.0,0.0,5.15,1.52,0.0
2015-01-15 23:10:00,0.0,0.0,0.0,5.09,1.52,0.0
2015-01-16 00:10:00,0.0,0.0,0.0,4.99,1.45,0.0
2015-01-16 01:10:00,0.0,0.0,0.0,4.79,1.52,0.0
2015-01-16 02:10:00,0.0,0.0,0.0,4.69,1.59,0.0
2015-01-16 03:10:00,0.0,0.0,0.0,4.51,1.72,0.0
2015-01-16 04:10:00,0.0,0.0,0.0,4.37,1.86,0.0
2015-01-16 05:10:00,0.0,0.0,0.0,4.46,2.0,0.0
2015-01-16 06:10:00,0.0,0.0,0.0,4.49,2.21,0.0
2015-01-16 07:10:00,2.46,7.57,1.96,4.05,2.21,0.0
2015-01-16 08:10:00,127.95,64.3,10.22,4.75,2.07,0.0
2015-01-16 09:10:00,582.57,234.45,16.93,6.25,2.41,0.0
2015-01-16 10:10:00,499.35,205.46,21.59,7.95,2.97,0.0
2015-01-16 11:10:00,437.25,183.54,23.72,9.17,3.45,0.0
2015-01-16 12:10:00,472.14,196.83,23.07,9.73,3.52,0.0
2015-01-16 13:10:00,164.91,80.41,19.72,10.22,3.66,0.0
