bid,timestamp,ask,delta_time
6.1090024e-05,2015-01-02 20:00:00,0.000148090024,158400.0
5.8308076999999995e-05,2015-01-02 21:00:00,0.000145308077,162000.0
5.5898941999999996e-05,2015-01-02 22:00:00,0.000142898942,165600.0
5.2687789000000004e-05,2015-01-02 23:00:00,0.000139687789,169200.0
5.0962953e-05,2015-01-03 00:00:00,0.000137962953,172800.0
4.1902481e-05,2015-01-03 01:00:00,0.000128902481,176400.0
3.7810000000000006e-05,2015-01-03 02:00:00,0.00012481,180000.0
3.757e-05,2015-01-03 03:00:00,0.00012456999999999998,183600.0
3.715e-05,2015-01-03 04:00:00,0.00012415,187200.0
3.7810000000000006e-05,2015-01-03 05:00:00,0.00012481,190800.0
4.9599244e-05,2015-01-03 06:00:00,0.000136599244,194400.0
5.6011252e-05,2015-01-03 07:00:00,0.000143011252,198000.0
6.0412537999999995e-05,2015-01-03 08:00:00,0.000147412538,201600.0
6.0509216000000004e-05,2015-01-03 09:00:00,0.00014750921600000002,205200.0
5.5218097e-05,2015-01-03 10:00:00,0.000142218097,208800.0
5.3749892e-05,2015-01-03 11:00:00,0.00014074989199999998,212400.0
5.1998855e-05,2015-01-03 12:00:00,0.00013899885499999998,216000.0
5.1909374e-05,2015-01-03 13:00:00,0.00013890937400000002,219600.0
5.3155577999999996e-05,2015-01-03 14:00:00,0.00014015557799999998,223200.0
5.5535811e-05,2015-01-03 15:00:00,0.000142535811,226800.0
5.9534479e-05,2015-01-03 16:00:00,0.00014653447900000001,230400.0
6.3537916e-05,2015-01-03 17:00:00,0.00015053791599999998,234000.0
5.8055995e-05,2015-01-03 18:00:00,0.000145055995,237600.0
5.5442323e-05,2015-01-03 19:00:00,0.00014244232299999999,241200.0
5.3137461000000004e-05,2015-01-03 20:00:00,0.000140137461,244800.0
4.7343276000000006e-05,2015-01-03 21:00:00,0.000134343276,248400.0
4.3295995e-05,2015-01-03 22:00:00,0.000130295995,252000.0
4.113869e-05,2015-01-03 23:00:00,0.00012813869,255600.0
4.0114616e-05,2015-01-04 00:00:00,0.000127114616,259200.0
3.4506937e-05,2015-01-04 01:00:00,0.000121506937,262800.0
2.7e-05,2015-01-04 02:00:00,0.000114,266400.0
1.9399999999999997e-05,2015-01-04 03:00:00,0.00010640000000000001,270000.0
1.8e-05,2015-01-04 04:00:00,0.000105,273600.0
2.1e-05,2015-01-04 05:00:00,0.000108,277200.0
3.8509999999999996e-05,2015-01-04 06:00:00,0.00012550999999999998,280800.0
4.456e-05,2015-01-04 07:00:00,0.00013156,284400.0
5.1085676e-05,2015-01-04 08:00:00,0.000138085676,288000.0
5.3573394e-05,2015-01-04 09:00:00,0.000140573394,291600.0
5.2213608e-05,2015-01-04 10:00:00,0.000139213608,295200.0
5.1013865e-05,2015-01-04 11:00:00,0.00013801386500000002,298800.0
4.7236919999999996e-05,2015-01-04 12:00:00,0.00013423692,302400.0
4.2139873e-05,2015-01-04 13:00:00,0.000129139873,306000.0
4.1172754e-05,2015-01-04 14:00:00,0.000128172754,309600.0
5.0534658e-05,2015-01-04 15:00:00,0.000137534658,313200.0
5.4692181e-05,2015-01-04 16:00:00,0.000141692181,316800.0
6.3911708e-05,2015-01-04 17:00:00,0.000150911708,320400.0
5.8764686e-05,2015-01-04 18:00:00,0.000145764686,324000.0
6.0249853e-05,2015-01-04 19:00:00,0.000147249853,327600.0
6.0313431e-05,2015-01-04 20:00:00,0.000147313431,331200.0
5.4892489e-05,2015-01-04 21:00:00,0.00014189248900000001,334800.0
5.0447953e-05,2015-01-04 22:00:00,0.00013744795299999997,338400.0
4.7218729e-05,2015-01-04 23:00:00,0.000134218729,342000.0
4.772e-05,2015-01-05 00:00:00,0.00013472,345600.0
3.91e-05,2015-01-05 01:00:00,0.0001261,349200.0
3.5210000000000003e-05,2015-01-05 02:00:00,0.00012221,352800.0
3.243e-05,2015-01-05 03:00:00,0.00011943000000000001,356400.0
3.315e-05,2015-01-05 04:00:00,0.00012015,360000.0
3.885e-05,2015-01-05 05:00:00,0.00012585,363600.0
4.889e-05,2015-01-05 06:00:00,0.00013588999999999997,367200.0
6.0361086e-05,2015-01-05 07:00:00,0.000147361086,370800.0
6.406535100000001e-05,2015-01-05 08:00:00,0.000151065351,374400.0
6.4551271e-05,2015-01-05 09:00:00,0.000151551271,378000.0
5.611698e-05,2015-01-05 10:00:00,0.00014311698,381600.0
5.4248484e-05,2015-01-05 11:00:00,0.00014124848399999998,385200.0
5.1939699e-05,2015-01-05 12:00:00,0.00013893969899999998,388800.0
5.1379519000000004e-05,2015-01-05 13:00:00,0.000138379519,392400.0
5.516232e-05,2015-01-05 14:00:00,0.00014216232,396000.0
6.409487799999999e-05,2015-01-05 15:00:00,0.000151094878,399600.0
6.4330828e-05,2015-01-05 16:00:00,0.000151330828,403200.0
6.8555002e-05,2015-01-05 17:00:00,0.000155555002,406800.0
6.7024478e-05,2015-01-05 18:00:00,0.000154024478,410400.0
6.3640263e-05,2015-01-05 19:00:00,0.00015064026300000001,414000.0
6.0510754e-05,2015-01-05 20:00:00,0.000147510754,417600.0
5.5100342e-05,2015-01-05 21:00:00,0.000142100342,421200.0
5.2370361e-05,2015-01-05 22:00:00,0.000139370361,424800.0
5.2041934e-05,2015-01-05 23:00:00,0.000139041934,428400.0
5.0909654000000006e-05,2015-01-06 00:00:00,0.00013790965399999999,432000.0
4.521e-05,2015-01-06 01:00:00,0.00013221,435600.0
3.8799999999999994e-05,2015-01-06 02:00:00,0.0001258,439200.0
3.5e-05,2015-01-06 03:00:00,0.000122,442800.0
3.343e-05,2015-01-06 04:00:00,0.00012043000000000001,446400.0
3.7579999999999996e-05,2015-01-06 05:00:00,0.00012458,450000.0
4.35e-05,2015-01-06 06:00:00,0.0001305,453600.0
5.2e-05,2015-01-06 07:00:00,0.000139,457200.0
5.2890403999999995e-05,2015-01-06 08:00:00,0.000139890404,460800.0
5.20464e-05,2015-01-06 09:00:00,0.0001390464,464400.0
5.062708e-05,2015-01-06 10:00:00,0.00013762708,468000.0
4.91e-05,2015-01-06 11:00:00,0.0001361,471600.0
4.7969999999999996e-05,2015-01-06 12:00:00,0.00013497,475200.0
4.511e-05,2015-01-06 13:00:00,0.00013211,478800.0
4.6870023000000007e-05,2015-01-06 14:00:00,0.000133870023,482400.0
5.3399720000000004e-05,2015-01-06 15:00:00,0.00014039972,486000.0
5.8412567e-05,2015-01-06 16:00:00,0.000145412567,489600.0
6.4224359e-05,2015-01-06 17:00:00,0.000151224359,493200.0
6.3667101e-05,2015-01-06 18:00:00,0.000150667101,496800.0
6.3284295e-05,2015-01-06 19:00:00,0.00015028429499999997,500400.0
6.13699e-05,2015-01-06 20:00:00,0.0001483699,504000.0
5.811843e-05,2015-01-06 21:00:00,0.00014511842999999998,507600.0
5.632e-05,2015-01-06 22:00:00,0.00014332,511200.0
5.121e-05,2015-01-06 23:00:00,0.00013821000000000002,514800.0
5.0954819e-05,2015-01-07 00:00:00,0.00013795481899999998,518400.0
4.6792204e-05,2015-01-07 01:00:00,0.000133792204,522000.0
4.6264587e-05,2015-01-07 02:00:00,0.000133264587,525600.0
4.3319128999999996e-05,2015-01-07 03:00:00,0.000130319129,529200.0
4.3299304999999994e-05,2015-01-07 04:00:00,0.000130299305,532800.0
4.5563243e-05,2015-01-07 05:00:00,0.000132563243,536400.0
5.2716298e-05,2015-01-07 06:00:00,0.000139716298,540000.0
6.300318999999999e-05,2015-01-07 07:00:00,0.00015000318999999998,543600.0
7.1630507e-05,2015-01-07 08:00:00,0.000158630507,547200.0
7.075673000000001e-05,2015-01-07 09:00:00,0.00015775673,550800.0
6.64e-05,2015-01-07 10:00:00,0.00015340000000000002,554400.0
6.405612e-05,2015-01-07 11:00:00,0.00015105612000000003,558000.0
5.5542643e-05,2015-01-07 12:00:00,0.000142542643,561600.0
5.3294823e-05,2015-01-07 13:00:00,0.000140294823,565200.0
6.440000000000001e-05,2015-01-07 14:00:00,0.0001514,568800.0
6.512214199999999e-05,2015-01-07 15:00:00,0.000152122142,572400.0
6.7790705e-05,2015-01-07 16:00:00,0.000154790705,576000.0
7.875137999999999e-05,2015-01-07 17:00:00,0.00016575137999999998,579600.0
7.9591707e-05,2015-01-07 18:00:00,0.000166591707,583200.0
7.5983708e-05,2015-01-07 19:00:00,0.00016298370799999997,586800.0
6.6149679e-05,2015-01-07 20:00:00,0.000153149679,590400.0
6.3501855e-05,2015-01-07 21:00:00,0.00015050185500000001,594000.0
5.8725889e-05,2015-01-07 22:00:00,0.000145725889,597600.0
5.5516101999999994e-05,2015-01-07 23:00:00,0.000142516102,601200.0
4.764e-05,2015-01-08 00:00:00,0.00013464,604800.0
4.2276345e-05,2015-01-08 01:00:00,0.000129276345,608400.0
4.1454589e-05,2015-01-08 02:00:00,0.000128454589,612000.0
4.0320151e-05,2015-01-08 03:00:00,0.00012732015100000001,615600.0
4.0546089000000005e-05,2015-01-08 04:00:00,0.000127546089,619200.0
4.5534208e-05,2015-01-08 05:00:00,0.000132534208,622800.0
6.0293309e-05,2015-01-08 06:00:00,0.00014729330899999999,626400.0
6.603253999999999e-05,2015-01-08 07:00:00,0.00015303253999999998,630000.0
7.824e-05,2015-01-08 08:00:00,0.00016524,633600.0
7.6e-05,2015-01-08 09:00:00,0.000163,637200.0
7.1152168e-05,2015-01-08 10:00:00,0.000158152168,640800.0
6.6969855e-05,2015-01-08 11:00:00,0.000153969855,644400.0
5.8147311e-05,2015-01-08 12:00:00,0.000145147311,648000.0
5.8270595e-05,2015-01-08 13:00:00,0.000145270595,651600.0
6.526000700000001e-05,2015-01-08 14:00:00,0.000152260007,655200.0
6.51223e-05,2015-01-08 15:00:00,0.0001521223,658800.0
6.780159000000001e-05,2015-01-08 16:00:00,0.00015480159,662400.0
7.9277349e-05,2015-01-08 17:00:00,0.000166277349,666000.0
7.8019637e-05,2015-01-08 18:00:00,0.00016501963699999998,669600.0
7.5491054e-05,2015-01-08 19:00:00,0.00016249105400000001,673200.0
6.8108012e-05,2015-01-08 20:00:00,0.000155108012,676800.0
6.0865041e-05,2015-01-08 21:00:00,0.00014786504099999998,680400.0
5.6116115e-05,2015-01-08 22:00:00,0.00014311611500000002,684000.0
5.0246723000000004e-05,2015-01-08 23:00:00,0.000137246723,687600.0
4.6253467e-05,2015-01-09 00:00:00,0.000133253467,691200.0
4.2608311e-05,2015-01-09 01:00:00,0.00012960831100000003,694800.0
4.2155142e-05,2015-01-09 02:00:00,0.00012915514200000002,698400.0
4.1399731e-05,2015-01-09 03:00:00,0.000128399731,702000.0
4.2176932e-05,2015-01-09 04:00:00,0.000129176932,705600.0
4.7255967e-05,2015-01-09 05:00:00,0.000134255967,709200.0
5.2859066e-05,2015-01-09 06:00:00,0.000139859066,712800.0
6.3658002e-05,2015-01-09 07:00:00,0.000150658002,716400.0
7.3833783e-05,2015-01-09 08:00:00,0.00016083378299999997,720000.0
7.238111999999999e-05,2015-01-09 09:00:00,0.00015938112,723600.0
6.55e-05,2015-01-09 10:00:00,0.0001525,727200.0
6.4156876e-05,2015-01-09 11:00:00,0.00015115687600000002,730800.0
5.3234838000000005e-05,2015-01-09 12:00:00,0.000140234838,734400.0
5.1924875999999996e-05,2015-01-09 13:00:00,0.00013892487599999998,738000.0
5.5141350000000004e-05,2015-01-09 14:00:00,0.00014214135,741600.0
5.8599173e-05,2015-01-09 15:00:00,0.000145599173,745200.0
6.206730000000001e-05,2015-01-09 16:00:00,0.00014906729999999998,748800.0
7.164e-05,2015-01-09 17:00:00,0.00015863999999999999,752400.0
7.0074673e-05,2015-01-09 18:00:00,0.00015707467300000002,756000.0
6.3654327e-05,2015-01-09 19:00:00,0.000150654327,759600.0
5.8025816e-05,2015-01-09 20:00:00,0.00014502581599999998,763200.0
5.5983161e-05,2015-01-09 21:00:00,0.000142983161,766800.0
5.0930274e-05,2015-01-09 22:00:00,0.000137930274,770400.0
4.6440731e-05,2015-01-09 23:00:00,0.000133440731,774000.0
4.3891796e-05,2015-01-10 00:00:00,0.000130891796,777600.0
4.036e-05,2015-01-10 01:00:00,0.00012736,781200.0
3.6286535e-05,2015-01-10 02:00:00,0.000123286535,784800.0
3.5176021e-05,2015-01-10 03:00:00,0.000122176021,788400.0
3.4620177e-05,2015-01-10 04:00:00,0.000121620177,792000.0
3.6318216e-05,2015-01-10 05:00:00,0.000123318216,795600.0
4.4298378e-05,2015-01-10 06:00:00,0.00013129837800000002,799200.0
5.0198713e-05,2015-01-10 07:00:00,0.000137198713,802800.0
5.1235482e-05,2015-01-10 08:00:00,0.00013823548199999998,806400.0
5.0412074e-05,2015-01-10 09:00:00,0.00013741207399999998,810000.0
4.8268234e-05,2015-01-10 10:00:00,0.000135268234,813600.0
4.5753425e-05,2015-01-10 11:00:00,0.000132753425,817200.0
4.2290642e-05,2015-01-10 12:00:00,0.000129290642,820800.0
3.9733434e-05,2015-01-10 13:00:00,0.000126733434,824400.0
4.1121867999999996e-05,2015-01-10 14:00:00,0.000128121868,828000.0
4.6454305e-05,2015-01-10 15:00:00,0.000133454305,831600.0
5.0940881e-05,2015-01-10 16:00:00,0.000137940881,835200.0
6.530200999999999e-05,2015-01-10 17:00:00,0.00015230201,838800.0
6.6742248e-05,2015-01-10 18:00:00,0.00015374224800000002,842400.0
6.4619648e-05,2015-01-10 19:00:00,0.00015161964799999999,846000.0
5.9483274e-05,2015-01-10 20:00:00,0.000146483274,849600.0
5.2311888000000004e-05,2015-01-10 21:00:00,0.000139311888,853200.0
4.8326618e-05,2015-01-10 22:00:00,0.000135326618,856800.0
4.2756988e-05,2015-01-10 23:00:00,0.000129756988,860400.0
4.1100688e-05,2015-01-11 00:00:00,0.00012810068799999999,864000.0
3.6613949e-05,2015-01-11 01:00:00,0.00012361394899999999,867600.0
3.0273499e-05,2015-01-11 02:00:00,0.000117273499,871200.0
2.106432e-05,2015-01-11 03:00:00,0.00010806432,874800.0
2.1080225e-05,2015-01-11 04:00:00,0.000108080225,878400.0
2.5715597e-05,2015-01-11 05:00:00,0.00011271559700000001,882000.0
3.4510275e-05,2015-01-11 06:00:00,0.000121510275,885600.0
3.9138277e-05,2015-01-11 07:00:00,0.000126138277,889200.0
4.0650669e-05,2015-01-11 08:00:00,0.000127650669,892800.0
4.1845493e-05,2015-01-11 09:00:00,0.000128845493,896400.0
3.9080509999999994e-05,2015-01-11 10:00:00,0.00012608051,900000.0
3.6753743e-05,2015-01-11 11:00:00,0.000123753743,903600.0
3.5989383e-05,2015-01-11 12:00:00,0.000122989383,907200.0
3.065059e-05,2015-01-11 13:00:00,0.00011765059,910800.0
3.2641031e-05,2015-01-11 14:00:00,0.000119641031,914400.0
3.7608678e-05,2015-01-11 15:00:00,0.00012460867799999998,918000.0
4.6026622000000004e-05,2015-01-11 16:00:00,0.000133026622,921600.0
5.4483685e-05,2015-01-11 17:00:00,0.000141483685,925200.0
5.6079779999999997e-05,2015-01-11 18:00:00,0.00014307978,928800.0
5.9334432999999996e-05,2015-01-11 19:00:00,0.000146334433,932400.0
5.648747e-05,2015-01-11 20:00:00,0.00014348747,936000.0
5.0611801999999994e-05,2015-01-11 21:00:00,0.00013761180200000002,939600.0
4.6597665e-05,2015-01-11 22:00:00,0.000133597665,943200.0
4.0983696e-05,2015-01-11 23:00:00,0.000127983696,946800.0
3.378e-05,2015-01-12 00:00:00,0.00012078,950400.0
2.83e-05,2015-01-12 01:00:00,0.0001153,954000.0
2.208e-05,2015-01-12 02:00:00,0.00010907999999999999,957600.0
1.98e-05,2015-01-12 03:00:00,0.0001068,961200.0
2.5e-05,2015-01-12 04:00:00,0.000112,964800.0
3.362e-05,2015-01-12 05:00:00,0.00012062000000000001,968400.0
4.807e-05,2015-01-12 06:00:00,0.00013507,972000.0
5.5818362000000004e-05,2015-01-12 07:00:00,0.000142818362,975600.0
6.502647e-05,2015-01-12 08:00:00,0.00015202647000000003,979200.0
6.1506978e-05,2015-01-12 09:00:00,0.000148506978,982800.0
5.4823045e-05,2015-01-12 10:00:00,0.000141823045,986400.0
5.396907e-05,2015-01-12 11:00:00,0.00014096906999999998,990000.0
4.8822311999999995e-05,2015-01-12 12:00:00,0.00013582231200000002,993600.0
4.9271572e-05,2015-01-12 13:00:00,0.000136271572,997200.0
5.3355252e-05,2015-01-12 14:00:00,0.00014035525200000002,1000800.0
5.7773983e-05,2015-01-12 15:00:00,0.00014477398299999998,1004400.0
6.0752797000000004e-05,2015-01-12 16:00:00,0.00014775279699999998,1008000.0
6.942080799999999e-05,2015-01-12 17:00:00,0.000156420808,1011600.0
7.0836239e-05,2015-01-12 18:00:00,0.000157836239,1015200.0
6.5721404e-05,2015-01-12 19:00:00,0.00015272140400000002,1018800.0
6.1353535e-05,2015-01-12 20:00:00,0.000148353535,1022400.0
5.7247902000000003e-05,2015-01-12 21:00:00,0.00014424790200000002,1026000.0
5.2792268e-05,2015-01-12 22:00:00,0.000139792268,1029600.0
4.7039269e-05,2015-01-12 23:00:00,0.00013403926899999998,1033200.0
4.5365312000000004e-05,2015-01-13 00:00:00,0.000132365312,1036800.0
4.27644e-05,2015-01-13 01:00:00,0.0001297644,1040400.0
4.2004389000000004e-05,2015-01-13 02:00:00,0.000129004389,1044000.0
4.0759999999999996e-05,2015-01-13 03:00:00,0.00012775999999999998,1047600.0
4.2724631e-05,2015-01-13 04:00:00,0.00012972463099999998,1051200.0
4.7520536999999995e-05,2015-01-13 05:00:00,0.000134520537,1054800.0
5.2233443e-05,2015-01-13 06:00:00,0.000139233443,1058400.0
5.7553939e-05,2015-01-13 07:00:00,0.00014455393900000003,1062000.0
6.9405754e-05,2015-01-13 08:00:00,0.000156405754,1065600.0
6.481710200000001e-05,2015-01-13 09:00:00,0.000151817102,1069200.0
5.975e-05,2015-01-13 10:00:00,0.00014675,1072800.0
5.5708018000000005e-05,2015-01-13 11:00:00,0.000142708018,1076400.0
5.0220968e-05,2015-01-13 12:00:00,0.000137220968,1080000.0
4.9841366999999997e-05,2015-01-13 13:00:00,0.00013684136699999998,1083600.0
5.375e-05,2015-01-13 14:00:00,0.00014075,1087200.0
5.818e-05,2015-01-13 15:00:00,0.00014518000000000002,1090800.0
6.3257867e-05,2015-01-13 16:00:00,0.000150257867,1094400.0
7.100156300000001e-05,2015-01-13 17:00:00,0.000158001563,1098000.0
7.1052541e-05,2015-01-13 18:00:00,0.00015805254100000003,1101600.0
6.560755399999999e-05,2015-01-13 19:00:00,0.000152607554,1105200.0
6.0719427e-05,2015-01-13 20:00:00,0.000147719427,1108800.0
5.6442622e-05,2015-01-13 21:00:00,0.000143442622,1112400.0
5.2195313e-05,2015-01-13 22:00:00,0.000139195313,1116000.0
4.9509464e-05,2015-01-13 23:00:00,0.000136509464,1119600.0
4.4052673e-05,2015-01-14 00:00:00,0.00013105267299999999,1123200.0
4.0386191e-05,2015-01-14 01:00:00,0.000127386191,1126800.0
3.9412376e-05,2015-01-14 02:00:00,0.000126412376,1130400.0
3.8353298000000005e-05,2015-01-14 03:00:00,0.000125353298,1134000.0
4.1507921e-05,2015-01-14 04:00:00,0.00012850792100000001,1137600.0
4.4635961000000004e-05,2015-01-14 05:00:00,0.00013163596100000002,1141200.0
4.8775365e-05,2015-01-14 06:00:00,0.00013577536499999999,1144800.0
5.5216367e-05,2015-01-14 07:00:00,0.000142216367,1148400.0
6.4568595e-05,2015-01-14 08:00:00,0.00015156859500000002,1152000.0
6.0243429e-05,2015-01-14 09:00:00,0.000147243429,1155600.0
5.5355148999999995e-05,2015-01-14 10:00:00,0.000142355149,1159200.0
5.3109322e-05,2015-01-14 11:00:00,0.00014010932199999998,1162800.0
4.8991449e-05,2015-01-14 12:00:00,0.000135991449,1166400.0
4.8877282e-05,2015-01-14 13:00:00,0.000135877282,1170000.0
5.1115598e-05,2015-01-14 14:00:00,0.000138115598,1173600.0
5.4116145000000005e-05,2015-01-14 15:00:00,0.000141116145,1177200.0
5.7531969e-05,2015-01-14 16:00:00,0.000144531969,1180800.0
6.176334700000001e-05,2015-01-14 17:00:00,0.00014876334700000002,1184400.0
6.1752013e-05,2015-01-14 18:00:00,0.00014875201300000002,1188000.0
5.8041038999999995e-05,2015-01-14 19:00:00,0.000145041039,1191600.0
5.2837583000000004e-05,2015-01-14 20:00:00,0.000139837583,1195200.0
5.0705618999999996e-05,2015-01-14 21:00:00,0.000137705619,1198800.0
5e-05,2015-01-14 22:00:00,0.000137,1202400.0
4.5513181000000005e-05,2015-01-14 23:00:00,0.000132513181,1206000.0
4.5084739999999995e-05,2015-01-15 00:00:00,0.00013208474,1209600.0
4.2343038e-05,2015-01-15 01:00:00,0.000129343038,1213200.0
3.9e-05,2015-01-15 02:00:00,0.000126,1216800.0
3.9e-05,2015-01-15 03:00:00,0.000126,1220400.0
4.1053638999999996e-05,2015-01-15 04:00:00,0.000128053639,1224000.0
4.6583554999999996e-05,2015-01-15 05:00:00,0.000133583555,1227600.0
5.1101895e-05,2015-01-15 06:00:00,0.000138101895,1231200.0
5.9276712e-05,2015-01-15 07:00:00,0.000146276712,1234800.0
6.9827176e-05,2015-01-15 08:00:00,0.000156827176,1238400.0
6.676126e-05,2015-01-15 09:00:00,0.00015376126,1242000.0
6.1702529e-05,2015-01-15 10:00:00,0.000148702529,1245600.0
5.6914361e-05,2015-01-15 11:00:00,0.00014391436099999997,1249200.0
5.0759482e-05,2015-01-15 12:00:00,0.000137759482,1252800.0
5.0709207999999994e-05,2015-01-15 13:00:00,0.000137709208,1256400.0
5.3727981e-05,2015-01-15 14:00:00,0.000140727981,1260000.0
5.4781088e-05,2015-01-15 15:00:00,0.000141781088,1263600.0
5.7865744999999994e-05,2015-01-15 16:00:00,0.000144865745,1267200.0
6.417641600000001e-05,2015-01-15 17:00:00,0.000151176416,1270800.0
6.3173712e-05,2015-01-15 18:00:00,0.000150173712,1274400.0
5.9507425e-05,2015-01-15 19:00:00,0.00014650742500000002,1278000.0
5.3750414e-05,2015-01-15 20:00:00,0.000140750414,1281600.0
5.1730727e-05,2015-01-15 21:00:00,0.000138730727,1285200.0
4.9609175e-05,2015-01-15 22:00:00,0.000136609175,1288800.0
4.5062315e-05,2015-01-15 23:00:00,0.00013206231500000003,1292400.0
4.4896816000000004e-05,2015-01-16 00:00:00,0.000131896816,1296000.0
4.1495626e-05,2015-01-16 01:00:00,0.00012849562600000003,1299600.0
3.9556666999999997e-05,2015-01-16 02:00:00,0.00012655666700000002,1303200.0
3.8281905000000004e-05,2015-01-16 03:00:00,0.000125281905,1306800.0
4.0075125999999996e-05,2015-01-16 04:00:00,0.000127075126,1310400.0
4.3018053e-05,2015-01-16 05:00:00,0.000130018053,1314000.0
4.9320152e-05,2015-01-16 06:00:00,0.000136320152,1317600.0
5.5174869e-05,2015-01-16 07:00:00,0.000142174869,1321200.0
6.670592999999999e-05,2015-01-16 08:00:00,0.00015370593,1324800.0
6.4161748e-05,2015-01-16 09:00:00,0.000151161748,1328400.0
5.994e-05,2015-01-16 10:00:00,0.00014694,1332000.0
5.8766592000000006e-05,2015-01-16 11:00:00,0.000145766592,1335600.0
5.0599941e-05,2015-01-16 12:00:00,0.000137599941,1339200.0
5.0327788e-05,2015-01-16 13:00:00,0.000137327788,1342800.0
5.456e-05,2015-01-16 14:00:00,0.00014156,1346400.0
5.5409362e-05,2015-01-16 15:00:00,0.000142409362,1350000.0
5.6555411e-05,2015-01-16 16:00:00,0.000143555411,1353600.0
6.231078999999999e-05,2015-01-16 17:00:00,0.00014931079,1357200.0
6.092977e-05,2015-01-16 18:00:00,0.00014792977,1360800.0
5.7652126e-05,2015-01-16 19:00:00,0.000144652126,1364400.0
5.3696945999999997e-05,2015-01-16 20:00:00,0.00014069694599999998,1368000.0
5.2014719999999997e-05,2015-01-16 21:00:00,0.00013901472000000002,1371600.0
4.9333104e-05,2015-01-16 22:00:00,0.000136333104,1375200.0
4.4426065e-05,2015-01-16 23:00:00,0.00013142606499999998,1378800.0
4.092e-05,2015-01-17 00:00:00,0.00012792,1382400.0
4e-05,2015-01-17 01:00:00,0.000127,1386000.0
3.558e-05,2015-01-17 02:00:00,0.00012258,1389600.0
3.358e-05,2015-01-17 03:00:00,0.00012058,1393200.0
3.401e-05,2015-01-17 04:00:00,0.00012101,1396800.0
3.5039999999999997e-05,2015-01-17 05:00:00,0.00012203999999999999,1400400.0
4.117e-05,2015-01-17 06:00:00,0.00012817000000000001,1404000.0
5.1813641e-05,2015-01-17 07:00:00,0.000138813641,1407600.0
5.5587697e-05,2015-01-17 08:00:00,0.000142587697,1411200.0
5.7044114e-05,2015-01-17 09:00:00,0.000144044114,1414800.0
5.0523119e-05,2015-01-17 10:00:00,0.000137523119,1418400.0
4.6920000000000005e-05,2015-01-17 11:00:00,0.00013392000000000002,1422000.0
