timestamp,temp_amb,delta_time
2015-04-22 00:00:00,288.596,9590400.0
2015-04-23 00:00:00,288.28,9676800.0
2015-04-24 00:00:00,288.164,9763200.0
2015-04-25 00:00:00,287.59099999999995,9849600.0
2015-04-26 00:00:00,287.873,9936000.0
2015-04-27 00:00:00,286.984,10022400.0
2015-04-28 00:00:00,286.84499999999997,10108800.0
2015-04-29 00:00:00,286.73199999999997,10195200.0
2015-04-30 00:00:00,287.051,10281600.0
2015-05-01 00:00:00,287.144,10368000.0
2015-05-02 00:00:00,288.62199999999996,10454400.0
2015-05-03 00:00:00,289.765,10540800.0
2015-05-04 00:00:00,291.311,10627200.0
2015-05-05 00:00:00,292.109,10713600.0
2015-05-06 00:00:00,292.561,10800000.0
2015-05-07 00:00:00,292.337,10886400.0
2015-05-08 00:00:00,292.243,10972800.0
2015-05-09 00:00:00,291.871,11059200.0
2015-05-10 00:00:00,292.09499999999997,11145600.0
2015-05-11 00:00:00,292.428,11232000.0
2015-05-12 00:00:00,292.442,11318400.0
2015-05-13 00:00:00,292.60699999999997,11404800.0
2015-05-14 00:00:00,292.62899999999996,11491200.0
2015-05-15 00:00:00,291.296,11577600.0
2015-05-16 00:00:00,290.72299999999996,11664000.0
2015-05-17 00:00:00,291.801,11750400.0
2015-05-18 00:00:00,292.572,11836800.0
2015-05-19 00:00:00,292.582,11923200.0
2015-05-20 00:00:00,291.709,12009600.0
2015-05-21 00:00:00,289.72999999999996,12096000.0
2015-05-22 00:00:00,288.168,12182400.0
2015-05-23 00:00:00,287.42499999999995,12268800.0
2015-05-24 00:00:00,288.28999999999996,12355200.0
2015-05-25 00:00:00,289.76399999999995,12441600.0
2015-05-26 00:00:00,289.928,12528000.0
2015-05-27 00:00:00,289.933,12614400.0
2015-05-28 00:00:00,290.167,12700800.0
2015-05-29 00:00:00,290.902,12787200.0
2015-05-30 00:00:00,291.56899999999996,12873600.0
2015-05-31 00:00:00,292.099,12960000.0
2015-06-01 00:00:00,292.887,13046400.0
2015-06-02 00:00:00,293.89,13132800.0
2015-06-03 00:00:00,295.234,13219200.0
2015-06-04 00:00:00,296.325,13305600.0
2015-06-05 00:00:00,297.169,13392000.0
2015-06-06 00:00:00,297.417,13478400.0
2015-06-07 00:00:00,297.385,13564800.0
2015-06-08 00:00:00,296.202,13651200.0
2015-06-09 00:00:00,295.21,13737600.0
2015-06-10 00:00:00,295.251,13824000.0
2015-06-11 00:00:00,296.049,13910400.0
2015-06-12 00:00:00,295.97299999999996,13996800.0
2015-06-13 00:00:00,296.05199999999996,14083200.0
2015-06-14 00:00:00,294.71099999999996,14169600.0
2015-06-15 00:00:00,294.447,14256000.0
2015-06-16 00:00:00,294.18899999999996,14342400.0
2015-06-17 00:00:00,293.459,14428800.0
2015-06-18 00:00:00,293.44399999999996,14515200.0
2015-06-19 00:00:00,293.818,14601600.0
2015-06-20 00:00:00,293.364,14688000.0
2015-06-21 00:00:00,293.126,14774400.0
2015-06-22 00:00:00,293.51399999999995,14860800.0
2015-06-23 00:00:00,294.462,14947200.0
2015-06-24 00:00:00,293.85699999999997,15033600.0
2015-06-25 00:00:00,294.00399999999996,15120000.0
2015-06-26 00:00:00,294.703,15206400.0
2015-06-27 00:00:00,295.495,15292800.0
2015-06-28 00:00:00,295.919,15379200.0
2015-06-29 00:00:00,296.258,15465600.0
2015-06-30 00:00:00,296.89599999999996,15552000.0
2015-07-01 00:00:00,297.589,15638400.0
2015-07-02 00:00:00,298.544,15724800.0
2015-07-03 00:00:00,299.292,15811200.0
2015-07-04 00:00:00,299.78799999999995,15897600.0
2015-07-05 00:00:00,299.91299999999995,15984000.0
2015-07-06 00:00:00,300.183,16070400.0
2015-07-07 00:00:00,300.51599999999996,16156800.0
2015-07-08 00:00:00,300.04699999999997,16243200.0
2015-07-09 00:00:00,298.537,16329600.0
